"real","imag"
0.963121688110222,-0.0358186452510402
0.963121688110222,0.0358186452510402
0.000562818335223284,7.36704218539474e-19
3.96521136872581e-06,9.24568183916749e-05
3.96521136872581e-06,-9.24568183916749e-05
7.74924648557416e-06,-1.0602423882708e-05
7.74924648557465e-06,1.06024238827065e-05
