"real","imag"
0.98223674324885,-0.0172681725386925
0.982236743248852,0.0172681725386925
0.00150137015856415,1.65979913489697e-22
7.43731241168505e-05,5.5127478528279e-05
7.43731241167449e-05,-5.51274785282949e-05
4.39011618807633e-06,-3.05676530652639e-05
4.39011618807478e-06,3.05676530652521e-05
